date,open,high,low,close,volume,market cap,market cap (2),book to market_for security,number of shares
2018-05-16,58.7,59.8,57.83,59.1,2762000.0,,7496381.0,1.94,123259
2018-05-17,59.16,59.78,58.47,58.6,1457400.0,,7496381.0,1.93,123259
2018-05-18,58.46,58.7,58.01,58.21,1253900.0,,7496381.0,1.91,123259
2018-05-21,58.28,58.85,57.53,57.94,2016700.0,,7496381.0,1.9,123259
2018-05-22,58.12,58.55,58.01,58.18,1647000.0,,7496381.0,1.91,123259
2018-05-23,58.03,58.45,57.65,58.42,1547300.0,,7496381.0,1.92,123259
2018-05-24,58.5,60.1,58.28,59.87,2145200.0,,7496381.0,1.97,123259
2018-05-25,60.1,62.67,59.91,61.87,2630500.0,,7496381.0,2.03,123259
2018-05-28,,,,,,,7496381.0,2.03,123259
2018-05-29,61.26,61.65,60.17,60.57,1799700.0,,7496381.0,1.99,123259
2018-05-30,60.64,60.87,59.31,60.28,2424500.0,,7496381.0,1.98,123259
2018-05-31,60.35,61.4,60.17,60.81,1871600.0,,7496381.0,2.0,123259
2018-06-01,61.0,61.58,60.46,60.86,1618800.0,,7496381.0,2.0,123259
2018-06-04,61.84,62.46,61.29,61.82,5296000.0,,7496381.0,2.03,123259
2018-06-05,61.51,61.89,60.82,61.24,2814100.0,,7496381.0,2.01,123259
2018-06-06,60.74,62.16,60.4,62.01,1760800.0,,7496381.0,2.04,123259
2018-06-07,62.1,62.67,61.9,62.17,2570300.0,,7496381.0,2.04,123259
2018-06-08,62.07,62.55,61.55,62.33,1438700.0,,7496381.0,2.05,123259
2018-06-11,62.39,63.24,62.14,62.87,2155400.0,,7496381.0,2.07,123259
2018-06-12,62.74,63.21,61.94,62.28,2327300.0,,7496381.0,2.05,123259
2018-06-13,62.26,62.26,61.21,61.64,2543400.0,,7496381.0,2.03,123259
2018-06-14,61.96,63.29,61.73,62.5,2403200.0,,7496381.0,2.05,123259
2018-06-15,62.06,63.66,61.75,63.04,2856500.0,,7496381.0,2.07,123259
2018-06-18,62.52,62.87,61.53,62.77,1433500.0,,7496381.0,2.06,123259
2018-06-19,62.24,62.94,62.2,62.47,1714200.0,,7496381.0,2.05,123259
2018-06-20,62.6,63.55,62.6,63.2,1359800.0,,7496381.0,2.08,123259
2018-06-21,63.3,64.75,63.22,64.05,1707900.0,,7496381.0,2.1,123259
2018-06-22,63.55,64.86,62.73,62.91,1637000.0,,7496381.0,2.07,123259
2018-06-25,62.59,62.9,61.37,61.74,970500.0,,7496381.0,2.03,123259
2018-06-26,61.94,61.95,60.6,60.63,1112300.0,,7496381.0,1.99,123259
2018-06-27,60.63,60.69,59.67,60.01,1873300.0,,7496381.0,1.97,123259
2018-06-28,60.04,60.53,59.53,60.33,1418500.0,,7496381.0,1.98,123259
2018-06-29,60.39,61.37,60.37,60.39,1126700.0,,7496381.0,1.98,123259
2018-07-02,60.17,61.28,59.43,61.18,1284100.0,,7496381.0,2.01,123259
2018-07-03,61.25,62.29,60.74,61.67,1669100.0,,7496381.0,2.03,123259
2018-07-04,,,,,,,7496381.0,2.03,123259
2018-07-05,61.91,62.35,61.8,62.14,1841400.0,,7496381.0,2.04,123259
2018-07-06,61.99,62.43,61.53,62.34,832600.0,,7496381.0,2.05,123259
2018-07-09,62.48,63.86,62.36,63.49,1499400.0,,7496381.0,2.09,123259
2018-07-10,63.47,63.47,62.02,62.89,1392600.0,,7496381.0,2.07,123259
2018-07-11,61.57,61.82,59.87,60.19,2632600.0,,7496381.0,1.98,123259
2018-07-12,60.83,61.35,59.85,60.86,1443300.0,,7496381.0,2.0,123259
2018-07-13,60.82,61.57,60.72,61.43,1057500.0,,7496381.0,2.02,123259
2018-07-16,61.49,62.07,61.18,61.41,1240300.0,,7496381.0,2.02,123259
2018-07-17,61.41,62.51,61.35,61.8,1239400.0,,7496381.0,2.03,123259
2018-07-18,62.53,64.5,62.53,63.19,2548100.0,,7496381.0,2.08,123259
2018-07-19,63.29,63.96,62.94,63.79,1335000.0,,7496381.0,2.1,123259
2018-07-20,63.41,63.46,60.58,60.63,3030100.0,,7496381.0,1.99,123259
2018-07-23,60.5,61.6,60.26,61.54,1926800.0,,7496381.0,2.02,123259
2018-07-24,61.46,61.51,58.83,59.01,2931200.0,,7496381.0,1.94,123259
2018-07-25,59.21,59.63,58.21,59.11,3050800.0,,7496381.0,1.94,123259
2018-07-26,58.0,64.87,57.97,64.76,6391700.0,,7496381.0,2.13,123259
2018-07-27,64.24,65.76,63.09,63.65,2802800.0,,7496381.0,2.09,123259
2018-07-30,62.5,63.24,61.18,62.38,1707000.0,,7496381.0,2.05,123259
2018-07-31,62.45,63.51,62.37,62.83,1454200.0,,7496381.0,2.06,123145
2018-08-01,62.55,62.9,60.89,61.08,2044100.0,,7496381.0,2.01,123145
2018-08-02,60.55,61.87,60.04,61.6,1853500.0,,7496381.0,2.02,123145
2018-08-03,61.84,63.08,61.83,62.8,1378500.0,,7496381.0,2.06,123145
2018-08-06,62.58,63.41,62.09,63.12,1170700.0,,7496381.0,2.07,123145
2018-08-07,63.52,64.46,63.25,63.86,1197200.0,,7496381.0,2.1,123145
2018-08-08,64.18,64.64,63.83,64.15,1095700.0,,7496381.0,2.11,123145
2018-08-09,64.24,64.48,63.71,63.75,739100.0,,7496381.0,2.09,123145
2018-08-10,63.56,63.56,62.57,63.23,973000.0,,7496381.0,2.08,123145
2018-08-13,63.0,63.02,61.31,61.89,1178700.0,,7496381.0,2.03,123145
2018-08-14,62.0,63.32,62.0,62.75,580800.0,,7496381.0,2.06,123145
2018-08-15,62.67,63.84,62.29,63.74,977300.0,,7496381.0,2.09,123145
2018-08-16,63.9,65.39,63.83,64.31,2064900.0,,7496381.0,2.11,123145
2018-08-17,64.51,65.44,64.37,65.0,1592400.0,,7496381.0,2.13,123145
2018-08-20,64.8,67.01,64.8,66.84,1489200.0,,7496381.0,2.19,123145
2018-08-21,66.96,67.69,66.58,66.59,1156200.0,,7496381.0,2.19,123145
2018-08-22,66.22,66.47,64.73,64.9,1042700.0,,7496381.0,2.13,123145
2018-08-23,64.98,65.32,64.59,64.7,865200.0,,7496381.0,2.12,123145
2018-08-24,64.67,64.97,63.95,64.83,1171100.0,,7496381.0,2.13,123145
2018-08-27,65.0,65.76,65.0,65.68,1429400.0,,7496381.0,2.16,123145
2018-08-28,65.86,67.67,65.77,66.91,2105400.0,,7496381.0,2.2,123145
2018-08-29,66.62,67.51,66.11,67.37,1039100.0,,7496381.0,2.21,123145
2018-08-30,67.43,68.09,66.94,67.19,1333300.0,,7496381.0,2.21,123145
2018-08-31,67.24,67.57,66.92,67.49,767200.0,,7496381.0,2.22,123145
2018-09-03,,,,,,,7496381.0,2.22,123145
2018-09-04,67.68,68.32,66.94,67.87,1567100.0,,7496381.0,2.23,123145
2018-09-05,68.1,69.04,67.53,68.38,2046500.0,,7496381.0,2.24,123145
2018-09-06,68.3,68.56,66.77,67.04,1019200.0,,7496381.0,2.2,123145
2018-09-07,66.81,67.71,66.44,66.88,1026000.0,,7496381.0,2.2,123145
2018-09-10,67.24,68.57,66.71,68.15,867700.0,,7496381.0,2.24,123145
2018-09-11,68.0,69.32,67.74,68.97,1498700.0,,7496381.0,2.26,123145
2018-09-12,69.15,69.31,67.58,67.76,1029300.0,,7496381.0,2.22,123145
2018-09-13,68.0,68.72,67.82,68.42,858100.0,,7496381.0,2.25,123145
2018-09-14,68.23,69.05,67.92,68.91,910700.0,,7496381.0,2.26,123145
2018-09-17,68.8,69.88,68.8,69.28,1265200.0,,7496381.0,2.27,123145
2018-09-18,69.14,69.69,68.15,69.24,1164200.0,,7496381.0,2.27,123145
2018-09-19,69.51,70.44,69.43,69.68,890100.0,,7496381.0,2.29,123145
2018-09-20,70.0,70.41,68.97,69.75,1008500.0,,7496381.0,2.29,123145
2018-09-21,69.88,70.75,69.75,70.08,1735400.0,,7496381.0,2.3,123145
2018-09-24,69.35,69.99,66.75,67.29,1436200.0,,7496381.0,2.21,123145
2018-09-25,67.42,67.87,66.07,66.15,2251300.0,,7496381.0,2.17,123145
2018-09-26,66.57,67.66,66.22,67.12,1326900.0,,7496381.0,2.2,123145
2018-09-27,68.34,70.0,68.21,68.98,2563000.0,,7496381.0,2.26,123145
2018-09-28,68.81,69.19,68.06,68.86,1397800.0,,7496381.0,2.26,123145
2018-10-01,68.71,69.14,67.41,67.76,1728900.0,,7496381.0,2.22,123145
2018-10-02,67.45,67.79,65.82,66.26,2153000.0,,7496381.0,2.18,123145
2018-10-03,66.69,66.87,65.95,66.69,2126500.0,,7496381.0,2.19,123145
2018-10-04,66.67,67.11,66.13,66.82,1243200.0,,7496381.0,2.19,123145
2018-10-05,66.59,66.88,65.9,66.08,1110100.0,,7496381.0,2.17,123145
2018-10-08,65.85,66.09,64.7,65.31,1933100.0,,7496381.0,2.14,123145
2018-10-09,64.57,65.02,62.36,62.61,3395100.0,,7496381.0,2.06,123145
2018-10-10,62.16,62.56,60.17,60.23,2617100.0,,7496381.0,1.98,123145
2018-10-11,60.74,61.56,59.63,59.81,2602200.0,,7496381.0,1.96,123145
2018-10-12,61.5,63.15,60.86,61.57,3094600.0,,7496381.0,2.02,123145
2018-10-15,61.7,62.42,61.25,61.86,1375400.0,,7496381.0,2.03,123145
2018-10-16,61.94,64.02,61.58,63.86,1369800.0,,7496381.0,2.1,123145
2018-10-17,64.84,65.99,63.91,64.49,1688500.0,,7496381.0,2.12,123145
2018-10-18,64.28,64.31,62.1,62.37,1712400.0,,7496381.0,2.05,123145
2018-10-19,62.36,62.91,61.87,62.58,1195900.0,,7496381.0,2.05,123145
2018-10-22,62.88,63.76,62.49,63.54,985300.0,,7496381.0,2.09,123145
2018-10-23,62.55,63.2,61.33,62.99,2098500.0,,7496381.0,2.07,123145
2018-10-24,63.13,63.54,60.86,61.11,2290600.0,,7496381.0,2.01,123145
2018-10-25,61.45,63.97,59.55,63.06,2672000.0,,7496381.0,2.07,123145
2018-10-26,61.88,62.8,60.22,61.47,1802800.0,,7496381.0,2.02,123145
2018-10-29,62.07,63.14,60.24,61.0,1086000.0,,7496381.0,2.0,123145
2018-10-30,61.0,63.41,60.88,63.24,1252200.0,,7496381.0,2.08,123145
2018-10-31,64.0,64.26,61.35,61.42,1821700.0,,7496381.0,2.02,123300
2018-11-01,61.72,63.96,61.72,63.69,1400100.0,,7496381.0,2.09,123300
2018-11-02,64.12,65.3,63.35,63.88,1686000.0,,7496381.0,2.1,123300
2018-11-05,63.85,64.36,63.28,63.9,1629800.0,,7496381.0,2.1,123300
2018-11-06,63.8,64.76,63.29,64.6,1154400.0,,7496381.0,2.12,123300
2018-11-07,64.83,66.91,64.83,66.19,1106200.0,,7496381.0,2.18,123300
2018-11-08,65.97,66.46,65.31,65.71,991100.0,,7496381.0,2.16,123300
2018-11-09,65.58,66.66,65.24,65.97,1046400.0,,7496381.0,2.17,123300
2018-11-12,66.01,66.74,65.05,65.76,982900.0,,7496381.0,2.16,123300
2018-11-13,66.28,67.98,66.28,67.58,1337400.0,,7496381.0,2.22,123300
2018-11-14,67.96,68.45,66.91,67.21,1030200.0,,7496381.0,2.21,123300
2018-11-15,67.08,67.88,66.27,67.71,933900.0,,7496381.0,2.23,123300
2018-11-16,67.22,68.23,66.71,67.99,902800.0,,7496381.0,2.23,123300
2018-11-19,67.75,68.65,67.01,67.3,1033600.0,,7496381.0,2.21,123300
2018-11-20,66.75,68.13,66.31,67.02,1415200.0,,7496381.0,2.2,123300
2018-11-21,67.48,70.0,67.36,68.52,1182200.0,,7496381.0,2.25,123300
2018-11-22,,,,,,,7496381.0,2.25,123300
2018-11-23,68.77,69.72,68.48,69.41,900200.0,,7496381.0,2.28,123300
2018-11-26,69.86,70.35,68.45,68.9,1786100.0,,7496381.0,2.26,123300
2018-11-27,69.19,71.66,68.83,70.75,3108900.0,,7496381.0,2.33,123300
2018-11-28,72.37,74.76,71.68,74.74,3739100.0,,7496381.0,2.46,123300
2018-11-29,74.5,74.83,72.88,72.94,2557000.0,,7496381.0,2.4,123300
2018-11-30,73.37,73.79,72.2,73.26,3025500.0,,7496381.0,2.41,123300
2018-12-03,73.88,74.57,72.64,72.84,2803500.0,,7496381.0,2.39,123300
2018-12-04,71.75,72.51,69.17,70.03,4564200.0,,7496381.0,2.3,123300
2018-12-05,,,,,,,7496381.0,2.3,123300
2018-12-06,69.49,70.03,68.82,69.61,2716000.0,,7496381.0,2.29,123300
2018-12-07,68.81,69.22,64.43,64.94,2372500.0,,7496381.0,2.13,123300
2018-12-10,64.94,65.62,62.87,63.48,2470800.0,,7496381.0,2.09,123300
2018-12-11,64.2,64.36,62.23,62.43,2137900.0,,7496381.0,2.05,123300
2018-12-12,63.04,63.28,61.65,62.02,2916100.0,,7496381.0,2.04,123300
2018-12-13,62.08,62.5,61.2,61.34,3666500.0,,7496381.0,2.02,123300
2018-12-14,60.62,63.57,60.5,62.3,2354100.0,,7496381.0,2.05,123300
2018-12-17,62.09,62.54,60.92,61.29,1449800.0,,7496381.0,2.01,123300
2018-12-18,62.32,63.19,62.08,62.66,1742800.0,,7496381.0,2.06,123300
2018-12-19,62.75,63.5,61.43,62.03,1364900.0,,7496381.0,2.04,123300
2018-12-20,61.5,61.99,59.37,60.68,2026400.0,,7496381.0,1.99,123300
2018-12-21,60.76,61.58,59.15,59.34,2229400.0,,7496381.0,1.95,123300
2018-12-24,58.79,59.0,57.42,57.58,857800.0,,7496381.0,1.89,123300
2018-12-25,,,,,,,7496381.0,1.89,123300
2018-12-26,57.98,60.8,57.66,60.79,1474200.0,,7496381.0,2.0,123300
2018-12-27,60.09,60.74,58.52,60.74,1084600.0,,7496381.0,2.0,123300
2018-12-28,60.91,61.62,59.54,60.31,1351500.0,,7496381.0,1.98,123300
2018-12-31,60.54,61.3,60.03,60.85,1564100.0,,7496381.0,2.0,123300
2019-01-01,,,,,,,8333271.0,1.73,123300
2019-01-02,59.93,61.91,59.31,61.52,1296400.0,,8333271.0,1.75,123300
2019-01-03,60.3,60.3,57.28,58.12,2421400.0,,8333271.0,1.65,123300
2019-01-04,58.95,60.65,58.67,60.0,2309900.0,,8333271.0,1.71,123300
2019-01-07,60.3,60.85,59.57,60.12,1552300.0,,8333271.0,1.71,123300
2019-01-08,61.03,61.3,60.24,60.65,1128000.0,,8333271.0,1.73,123300
2019-01-09,60.59,62.62,60.42,62.18,1345900.0,,8333271.0,1.77,123300
2019-01-10,61.4,63.49,59.47,63.4,1694100.0,,8333271.0,1.8,123300
2019-01-11,63.0,64.37,62.7,64.14,1370200.0,,8333271.0,1.83,123300
2019-01-14,63.39,64.98,62.64,64.36,1986000.0,,8333271.0,1.83,123300
2019-01-15,64.81,65.8,63.88,64.28,1308200.0,,8333271.0,1.83,123300
2019-01-16,65.44,65.84,64.86,64.9,1261400.0,,8333271.0,1.85,123300
2019-01-17,64.85,65.34,64.13,64.42,1404900.0,,8333271.0,1.83,123300
2019-01-18,64.84,64.97,64.18,64.86,1569800.0,,8333271.0,1.85,123300
2019-01-21,,,,,,,8333271.0,1.85,123300
2019-01-22,64.79,65.14,63.59,63.96,1094000.0,,8333271.0,1.82,123300
2019-01-23,64.32,64.7,63.18,63.71,1121100.0,,8333271.0,1.81,123300
2019-01-24,65.72,66.6,65.38,65.78,1984600.0,,8333271.0,1.87,123300
2019-01-25,64.24,64.93,62.52,63.48,3485700.0,,8333271.0,1.81,123300
2019-01-28,63.01,65.3,63.01,64.53,1627400.0,,8333271.0,1.84,123300
2019-01-29,64.5,64.99,63.77,64.56,1480900.0,,8333271.0,1.84,123300
2019-01-30,64.82,65.43,63.86,64.66,1601700.0,,8333271.0,1.84,123300
2019-01-31,64.49,64.71,63.2,63.95,1650100.0,,8333271.0,1.82,123116
2019-02-01,64.17,65.2,63.56,64.36,1105200.0,,8333271.0,1.83,123116
2019-02-04,64.64,64.81,63.45,64.48,1036600.0,,8333271.0,1.83,123116
2019-02-05,64.6,65.23,64.36,64.74,975800.0,,8333271.0,1.84,123116
2019-02-06,64.35,64.82,63.85,64.82,909100.0,,8333271.0,1.84,123116
2019-02-07,64.66,65.29,64.42,65.23,958400.0,,8333271.0,1.85,123116
2019-02-08,64.7,65.28,64.1,65.27,723900.0,,8333271.0,1.86,123116
2019-02-11,65.44,66.46,65.4,66.3,1050300.0,,8333271.0,1.88,123116
2019-02-12,66.6,67.64,66.3,66.69,1588100.0,,8333271.0,1.9,123116
2019-02-13,66.95,67.47,66.56,66.7,868600.0,,8333271.0,1.9,123116
2019-02-14,66.41,67.07,65.68,66.57,741500.0,,8333271.0,1.89,123116
2019-02-15,66.92,67.12,66.09,66.32,837800.0,,8333271.0,1.89,123116
2019-02-18,,,,,,,8333271.0,1.89,123116
2019-02-19,65.86,66.17,64.53,64.56,2073300.0,,8333271.0,1.84,123116
2019-02-20,63.75,64.4,63.24,63.34,2483400.0,,8333271.0,1.8,123116
2019-02-21,63.44,64.04,62.51,62.86,1524900.0,,8333271.0,1.79,123116
2019-02-22,62.86,63.09,62.11,62.4,1617800.0,,8333271.0,1.77,123116
2019-02-25,62.8,63.38,62.56,62.75,1123200.0,,8333271.0,1.78,123116
2019-02-26,62.74,63.56,62.65,62.94,969600.0,,8333271.0,1.79,123116
2019-02-27,62.6,62.69,61.21,61.98,1523300.0,,8333271.0,1.76,123116
2019-02-28,61.98,62.13,60.97,61.7,1158500.0,,8333271.0,1.75,123116
2019-03-01,61.86,62.02,60.27,61.31,1952600.0,,8333271.0,1.74,123116
2019-03-04,61.24,61.34,59.22,59.5,1856200.0,,8333271.0,1.69,123116
2019-03-05,59.76,59.77,57.62,57.78,3691900.0,,8333271.0,1.64,123116
2019-03-06,57.9,57.92,55.83,55.83,4119000.0,,8333271.0,1.59,123116
2019-03-07,55.72,56.25,55.2,55.95,4077000.0,,8333271.0,1.59,123116
2019-03-08,55.38,55.92,54.95,55.62,2833800.0,,8333271.0,1.58,123116
2019-03-11,55.35,55.98,54.6,55.42,2414300.0,,8333271.0,1.58,123116
2019-03-12,55.44,55.44,53.7,54.09,4293900.0,,8333271.0,1.54,123116
2019-03-13,54.58,56.18,54.43,56.03,3544400.0,,8333271.0,1.59,123116
2019-03-14,56.16,56.72,55.26,55.49,2204300.0,,8333271.0,1.58,123116
2019-03-15,55.58,56.06,55.46,55.76,2798600.0,,8333271.0,1.59,123613
2019-03-18,55.73,56.1,55.22,55.81,1351500.0,,8333271.0,1.59,123613
2019-03-19,55.99,56.9,55.92,56.11,1478400.0,,8333271.0,1.6,123613
2019-03-20,56.0,56.19,54.88,55.19,1649300.0,,8333271.0,1.58,123613
2019-03-21,55.02,55.57,55.02,55.22,1544700.0,,8333271.0,1.58,123613
2019-03-22,55.08,55.38,54.24,54.25,1550500.0,,8333271.0,1.55,123613
2019-03-25,54.09,54.39,53.39,53.6,1435100.0,,8333271.0,1.53,123613
2019-03-26,53.93,54.49,53.53,53.91,1323900.0,,8333271.0,1.54,123613
2019-03-27,53.99,55.3,53.8,54.99,1873300.0,,8333271.0,1.57,123613
2019-03-28,55.17,55.38,54.73,55.17,1118000.0,,8333271.0,1.57,123613
2019-03-29,55.47,56.25,55.28,56.12,1521600.0,,8333271.0,1.6,123613
2019-04-01,56.3,57.89,56.11,57.32,1950700.0,,8333271.0,1.64,123613
2019-04-02,58.19,58.52,57.12,58.14,1563400.0,,8333271.0,1.66,123613
2019-04-03,58.64,59.06,57.72,57.79,1923000.0,,8333271.0,1.65,123613
2019-04-04,57.94,58.39,57.13,57.82,1055800.0,,8333271.0,1.65,123613
2019-04-05,57.99,58.85,57.99,58.54,1010800.0,,8333271.0,1.67,123613
2019-04-08,58.19,58.63,57.82,58.33,988700.0,,8333271.0,1.66,123613
2019-04-09,58.01,58.31,57.54,57.84,1026700.0,,8333271.0,1.65,123613
2019-04-10,58.66,59.04,57.72,58.78,1838400.0,,8333271.0,1.68,123613
2019-04-11,58.92,60.57,58.86,59.71,2174200.0,,8333271.0,1.7,123613
2019-04-12,60.39,61.09,59.77,60.63,1988600.0,,8333271.0,1.73,123613
2019-04-15,60.82,60.82,59.82,60.06,1065800.0,,8333271.0,1.71,123613
2019-04-16,60.3,61.11,60.19,60.97,1040700.0,,8333271.0,1.74,123613
2019-04-17,61.87,62.1,61.07,61.38,1156800.0,,8333271.0,1.75,123613
2019-04-18,61.29,61.75,60.7,61.67,976600.0,,8333271.0,1.76,123613
2019-04-19,,,,,,,8333271.0,1.76,123613
2019-04-22,61.16,61.2,60.05,60.3,2194100.0,,8333271.0,1.72,123613
2019-04-23,60.27,61.23,60.18,60.89,1118900.0,,8333271.0,1.74,123613
2019-04-24,60.99,61.55,60.28,60.8,985600.0,,8333271.0,1.74,123613
2019-04-25,60.79,61.25,58.25,59.17,1959900.0,,8333271.0,1.69,123613
2019-04-26,59.1,60.99,58.7,60.62,2519200.0,,8333271.0,1.73,123613
2019-04-29,60.3,60.98,60.15,60.54,1373200.0,,8333271.0,1.73,123613
2019-04-30,61.41,62.38,61.18,61.9,1500400.0,,8333271.0,1.76,123428
2019-05-01,62.0,62.46,61.72,62.07,1126300.0,,8333271.0,1.77,123428
2019-05-02,62.15,63.2,61.98,62.34,1166300.0,,8333271.0,1.78,123428
2019-05-03,62.35,63.26,62.35,62.48,702500.0,,8333271.0,1.78,123428
2019-05-06,61.37,62.29,61.15,62.19,716400.0,,8333271.0,1.77,123428
2019-05-07,61.71,61.71,60.25,61.09,944800.0,,8333271.0,1.74,123428
2019-05-08,60.84,61.27,60.31,60.69,762200.0,,8333271.0,1.73,123428
2019-05-09,60.21,60.4,59.46,60.3,1097500.0,,8333271.0,1.72,123428
2019-05-10,60.21,61.42,59.3,61.27,862200.0,,8333271.0,1.75,123428
2019-05-13,60.01,60.18,59.22,60.13,939800.0,,8333271.0,1.71,123428
2019-05-14,60.28,61.67,60.08,61.38,989300.0,,8333271.0,1.75,123428
2019-05-15,60.79,61.79,60.5,61.49,1128600.0,,8333271.0,1.75,123428
2019-05-16,61.71,63.19,61.6,62.64,1353800.0,,8333271.0,1.79,123428
2019-05-17,61.94,63.2,61.68,62.39,870900.0,,8333271.0,1.78,123428
2019-05-20,61.5,62.45,61.22,61.95,935300.0,,8333271.0,1.77,123428
2019-05-21,62.13,62.87,61.9,62.62,803700.0,,8333271.0,1.78,123428
2019-05-22,62.08,62.25,60.6,60.68,1308500.0,,8333271.0,1.73,123428
2019-05-23,60.23,61.45,59.41,61.36,1104800.0,,8333271.0,1.75,123428
2019-05-24,61.34,61.88,60.37,60.59,722500.0,,8333271.0,1.73,123428
2019-05-27,,,,,,,8333271.0,1.73,123428
2019-05-28,60.55,60.81,59.85,60.05,853300.0,,8333271.0,1.71,123428
2019-05-29,60.01,60.26,58.73,59.27,957900.0,,8333271.0,1.69,123428
2019-05-30,59.5,59.75,58.5,58.78,1240000.0,,8333271.0,1.68,123428
2019-05-31,58.15,58.46,57.82,58.2,812400.0,,8333271.0,1.66,123428
2019-06-03,58.01,59.38,57.85,59.07,877500.0,,8333271.0,1.68,123428
2019-06-04,59.68,61.0,59.68,60.86,1197400.0,,8333271.0,1.73,123428
2019-06-05,61.46,61.82,61.21,61.61,1103100.0,,8333271.0,1.76,123428
2019-06-06,61.51,61.7,60.29,60.95,618500.0,,8333271.0,1.74,123428
2019-06-07,61.0,61.53,60.49,60.53,984100.0,,8333271.0,1.73,123428
2019-06-10,60.88,61.8,60.57,60.64,815000.0,,8333271.0,1.73,123428
2019-06-11,61.0,61.28,60.53,60.76,645400.0,,8333271.0,1.73,123428
2019-06-12,60.92,61.38,60.52,60.96,593900.0,,8333271.0,1.74,123428
2019-06-13,61.01,62.33,61.01,62.16,916600.0,,8333271.0,1.77,123428
2019-06-14,62.33,63.41,61.62,63.12,1236900.0,,8333271.0,1.8,123428
2019-06-17,63.2,63.2,62.49,62.52,916100.0,,8333271.0,1.78,123428
2019-06-18,62.7,63.63,62.51,62.94,673000.0,,8333271.0,1.79,123428
2019-06-19,63.17,63.22,62.38,62.86,589900.0,,8333271.0,1.79,123428
2019-06-20,63.25,63.3,60.32,60.72,2019300.0,,8333271.0,1.73,123428
2019-06-21,60.86,62.59,60.3,62.08,2177600.0,,8333271.0,1.77,123428
2019-06-24,62.23,62.67,61.91,62.42,936500.0,,8333271.0,1.78,123428
2019-06-25,62.37,63.2,61.65,61.94,1388300.0,,8333271.0,1.77,123428
2019-06-26,61.85,62.23,61.42,61.91,646500.0,,8333271.0,1.76,123428
2019-06-27,62.15,63.49,62.15,63.11,862600.0,,8333271.0,1.8,123428
2019-06-28,63.3,64.0,63.05,63.91,2179700.0,,8333271.0,1.82,123428
2019-07-01,64.1,64.6,62.91,63.71,1121500.0,,8333271.0,1.82,123428
2019-07-02,64.2,64.53,63.08,63.09,1096800.0,,8333271.0,1.8,123428
2019-07-03,63.42,64.69,63.3,63.84,759900.0,,8333271.0,1.82,123428
2019-07-04,,,,,,,8333271.0,1.82,123428
2019-07-05,63.72,64.22,63.15,64.07,566800.0,,8333271.0,1.83,123428
2019-07-08,64.17,64.91,64.08,64.68,1228500.0,,8333271.0,1.84,123428
2019-07-09,64.3,64.62,63.32,63.69,910700.0,,8333271.0,1.82,123428
2019-07-10,64.15,64.39,62.56,62.94,1197000.0,,8333271.0,1.79,123428
2019-07-11,63.2,63.55,62.42,63.31,982500.0,,8333271.0,1.8,123428
2019-07-12,63.56,64.61,63.33,64.24,958700.0,,8333271.0,1.83,123428
2019-07-15,64.14,64.58,63.25,63.36,946300.0,,8333271.0,1.81,123428
2019-07-16,63.36,65.62,63.3,65.41,1385000.0,,8333271.0,1.86,123428
2019-07-17,65.27,65.32,63.73,63.78,1179000.0,,8333271.0,1.82,123428
2019-07-18,63.75,64.42,63.34,64.36,1018800.0,,8333271.0,1.83,123428
2019-07-19,64.52,65.14,63.48,63.49,1143300.0,,8333271.0,1.81,123428
2019-07-22,63.76,64.2,62.86,62.87,1303700.0,,8333271.0,1.79,123428
2019-07-23,63.1,65.4,62.83,65.1,1458400.0,,8333271.0,1.86,123428
2019-07-24,65.1,65.91,64.85,65.57,1007400.0,,8333271.0,1.87,123428
2019-07-25,64.73,65.57,63.32,63.86,1599000.0,,8333271.0,1.82,123428
2019-07-26,64.22,65.22,64.08,64.92,1637800.0,,8333271.0,1.85,123428
2019-07-29,64.23,64.24,62.67,63.97,1397800.0,,8333271.0,1.82,123428
2019-07-30,63.69,64.56,63.49,64.01,812300.0,,8333271.0,1.82,123428
2019-07-31,63.98,64.51,63.26,63.36,1171000.0,,8333271.0,1.8,123272
2019-08-01,63.57,64.25,62.9,63.14,1069500.0,,8333271.0,1.8,123272
2019-08-02,63.0,63.77,62.44,63.27,1021100.0,,8333271.0,1.8,123272
2019-08-05,62.54,62.65,60.51,61.52,1208400.0,,8333271.0,1.75,123272
2019-08-06,61.97,62.66,61.84,62.47,797300.0,,8333271.0,1.78,123272
2019-08-07,62.12,63.37,61.56,63.11,749700.0,,8333271.0,1.8,123272
2019-08-08,63.47,64.67,63.44,64.53,769000.0,,8333271.0,1.84,123272
2019-08-09,64.16,64.79,63.9,63.93,746600.0,,8333271.0,1.82,123272
2019-08-12,63.43,63.43,61.36,62.11,1041500.0,,8333271.0,1.77,123272
2019-08-13,61.82,62.79,61.11,61.17,1160200.0,,8333271.0,1.74,123272
2019-08-14,60.6,60.99,58.33,59.23,1416600.0,,8333271.0,1.69,123272
2019-08-15,59.34,59.53,58.82,59.02,1223100.0,,8333271.0,1.68,123272
2019-08-16,59.31,60.51,59.2,60.36,952800.0,,8333271.0,1.72,123272
2019-08-19,60.68,61.51,60.48,60.59,903200.0,,8333271.0,1.72,123272
2019-08-20,60.31,60.34,59.51,60.11,740400.0,,8333271.0,1.71,123272
2019-08-21,60.39,60.64,59.67,59.81,1038900.0,,8333271.0,1.7,123272
